"id" "pid" "Sex" "Race" "Age" "Time" "SES" "PreK" "District_Poverty" "Math" "Reading" "Science" "DCCS" "Numbers_Reversed" "Numbers_Reversed_.W.ability." "time" "time2"
10011045 10011045 "Female" "Black" . "Spring fourth-grade" -0.164 "center" 38 . . . . . . 7 4.5
10011073 10011073 "Female" "White" 118.72 "Spring fourth-grade" -0.396 . 23 127.0521 143.1824 71.4442 7.8773 106 509 7 4.5
10011434 10011434 "Male" "White" 116.58 "Spring fourth-grade" -0.01 "none" 13 118.3569 127.5278 70.2797 8.1917 92 489 7 4.5
10011448 10011448 "Female" "White" 115.1 "Spring fourth-grade" 0.6218 "relative" 17 128.4419 128.5428 71.9332 7.9349 126 534 7 4.5
10011490 10011490 "Male" "Hispanic" . "Spring fourth-grade" 0.2458 "center" 11 . . . . . . 7 4.5
10011609 10011609 "Female" "White" 123.35 "Spring fourth-grade" 0.8382 "center" . 122.6737 147.325 86.4316999999999 8.4439 114 522 7 4.5
10011832 10011832 "Female" "Hispanic" 115.99 "Spring fourth-grade" -0.328 "center" 21 98.7976 114.9458 49.6759 8.5253 88 483 7 4.5
10011871 10011871 "Female" "Hispanic" 118.36 "Spring fourth-grade" -0.164 "center" . 99.8549 136.0091 71.2025 7.9501 111 516 7 4.5
10011937 10011937 "Male" "White" 127.66 "Spring fourth-grade" -0.062 . 30 95.6989 94.5458 59.977 6.5719 83 483 7 4.5
10012130 10012130 "Male" "White" . "Spring fourth-grade" -0.165 "center" 10 . . . . . . 7 4.5
10012208 10012208 "Male" "White" 114.77 "Spring fourth-grade" 0.3874 . 45 141.326 142.9792 75.9434 7.6245 122 528 7 4.5
10012214 10012214 "Female" "White" 115.07 "Spring fourth-grade" -1.3 "center" 39 93.4047 122.4843 54.55 7.1708 88 483 7 4.5
10012240 10012240 "Male" "Hispanic" . "Spring fourth-grade" -0.578 "relative" 17 . . . . . . 7 4.5
10012268 10012268 "Female" "Hispanic" . "Spring fourth-grade" . . 38 . . . . . . 7 4.5
10012369 10012369 "Male" "Hispanic" 117.73 "Spring fourth-grade" -1.35 "none" 24 108.1662 114.219 60.6827 7.9519 92 489 7 4.5
10012397 10012397 "Male" "Hispanic" . "Spring fourth-grade" -0.828 "center" . . . . . . . 7 4.5
10012495 10012495 "Male" "Black" . "Spring fourth-grade" . . 24 . . . . . . 7 4.5
10012566 10012566 "Male" "other" 126.12 "Spring fourth-grade" -1.17 "center" 26 98.2685 119.212 51.8204 6.1371 84 483 7 4.5
10012599 10012599 "Male" "White" 114.58 "Spring fourth-grade" -0.716 "center" 30 114.2073 148.0845 77.8301 6.7212 88 483 7 4.5
10012625 10012625 "Male" "White" . "Spring fourth-grade" 0.0515 "center" 11 . . . . . . 7 4.5
10012669 10012669 "Male" "White" 122.79 "Spring fourth-grade" 0.7688 "non-relative" 6 129.2272 131.8859 80.4143 7.1334 95 496 7 4.5
10012690 10012690 "Male" "White" . "Spring fourth-grade" 0.0794 . . . . . . . . 7 4.5
10012695 10012695 "Female" "Black" 122.14 "Spring fourth-grade" 1.068 "center" . 118.2349 132.5618 73.1256 8.1208 91 489 7 4.5
10012776 10012776 "Male" "White" 126.9 "Spring fourth-grade" -1.06 "center" 26 86.1917 109.109 37.0416 7.3693 88 489 7 4.5
10012859 10012859 "Female" "White" 124.41 "Spring fourth-grade" 0.947 "center" . 110.3726 141.4275 70.663 7.2453 114 522 7 4.5
10012867 10012867 "Female" "Asian" 112.47 "Spring fourth-grade" . . 27 114.8529 132.0653 65.4175 7.2914 99 496 7 4.5
10012891 10012891 "Male" "White" . "Spring fourth-grade" 0.9357 "none" 16 . . . . . . 7 4.5
10013005 10013005 "Male" "Black" . "Spring fourth-grade" 0.5069 "relative" 15 . . . . . . 7 4.5
10013105 10013105 "Female" "Black" 125.26 "Spring fourth-grade" -0.409 "center" 21 108.4574 136.9679 69.9261 7.7376 99 502 7 4.5
10013160 10013160 "Male" "White" . "Spring fourth-grade" 0.0541 "center" 19 . . . . . . 7 4.5
10013185 10013185 "Male" "Asian" . "Spring fourth-grade" -0.543 "center" 35 . . . . . . 7 4.5
10013192 10013192 "Male" "Hispanic" . "Spring fourth-grade" -0.017 . . . . . . . . 7 4.5
10013294 10013294 "Female" "White" 123.91 "Spring fourth-grade" -0.678 "none" 15 117.9306 138.8459 77.3172 6.725 94 496 7 4.5
10013386 10013386 "Male" "Black" 114.67 "Spring fourth-grade" 0.4623 "center" . 106.6009 128.379 60.4366 8.3681 93 489 7 4.5
10013399 10013399 "Female" "White" . "Spring fourth-grade" 0.5551 "center" 7 . . . . . . 7 4.5
10013503 10013503 "Female" "White" 116.88 "Spring fourth-grade" 0.0172 "relative" 17 125.5318 115.7724 56.8153 7.6059 97 496 7 4.5
10013536 10013536 "Female" "other" . "Spring fourth-grade" -1.03 "none" . . . . . . . 7 4.5
10013690 10013690 "Female" "Asian" . "Spring fourth-grade" 1.393 "center" . . . . . . . 7 4.5
10013693 10013693 "Female" "White" 123.78 "Spring fourth-grade" -0.23 "non-relative" 6 110.7133 125.5447 69.0832 7.8587 84 483 7 4.5
10013913 10013913 "Female" "White" 117.34 "Spring fourth-grade" -0.07 "relative" 6 119.0961 143.3527 83.2535 7.699 107 509 7 4.5
10013982 10013982 "Male" "Hispanic" 117.63 "Spring fourth-grade" -0.488 "none" 22 79.6015 107.3586 37.9528 6.7437 92 489 7 4.5
10014085 10014085 "Male" "White" 119.38 "Spring fourth-grade" 1.183 "relative" 12 125.898 125.6406 78.5148 7.5214 82 476 7 4.5
10014153 10014153 "Male" "White" . "Spring fourth-grade" -0.622 "non-relative" 8 . . . . . . 7 4.5
10014234 10014234 "Male" "Hispanic" 136.41 "Spring fourth-grade" -1.09 "center" 37 95.976 124.6509 62.8821 7.504 80 483 7 4.5
10014243 10014243 "Male" "Hispanic" 118.06 "Spring fourth-grade" . . 18 80.8597 107.1966 46.6143 6.7301 82 476 7 4.5
10014343 10014343 "Male" "Hispanic" . "Spring fourth-grade" -0.607 "relative" 31 . . . . . . 7 4.5
10014399 10014399 "Male" "White" 120.92 "Spring fourth-grade" 1.544 "center" . 110.0375 151.0776 75.0204 7.7785 91 489 7 4.5
10014673 10014673 "Male" "Hispanic" 124.8 "Spring fourth-grade" -0.962 "relative" 32 98.2371 122.0345 52.0745 7.392 80 476 7 4.5
10014728 10014728 "Male" "White" 125.19 "Spring fourth-grade" 0.5476 "non-relative" 22 107.1531 118.4065 65.5649 8.3206 89 489 7 4.5
10014739 10014739 "Female" "White" 117.37 "Spring fourth-grade" . . 23 79.2959 122.8351 61.4205 7.4009 97 496 7 4.5
10014985 10014985 "Female" "other" 121.61 "Spring fourth-grade" -0.289 "center" . 116.6741 126.5141 62.9332 7.8299 95 496 7 4.5
10015162 10015162 "Female" "Black" . "Spring fourth-grade" -1.28 . 36 . . . . . . 7 4.5
10015223 10015223 "Female" "Hispanic" . "Spring fourth-grade" . . 24 . . . . . . 7 4.5
10015228 10015228 "Female" "White" . "Spring fourth-grade" 0.4265 "center" . . . . . . . 7 4.5
10015237 10015237 "Male" "White" . "Spring fourth-grade" -0.025 . . . . . . . . 7 4.5
10015244 10015244 "Male" "White" . "Spring fourth-grade" -1.45 "center" 27 . . . . . . 7 4.5
10015256 10015256 "Female" "other" 125.59 "Spring fourth-grade" 0.5718 "center" . 126.3877 140.7848 82.3990999999999 7.1129 104 509 7 4.5
10015311 10015311 "Female" "White" . "Spring fourth-grade" 0.2398 "none" 5 . . . . . . 7 4.5
10015332 10015332 "Male" "White" 122.01 "Spring fourth-grade" -0.301 "center" 4 131.1477 148.379 81.331 6.6955 105 509 7 4.5
10015382 10015382 "Male" "White" 132.2 "Spring fourth-grade" 1.04 "center" . 129.3738 122.478 75.4397 6.5024 102 509 7 4.5
10015437 10015437 "Male" "Hispanic" . "Spring fourth-grade" . . 27 . . . . . . 7 4.5
10015590 10015590 "Male" "other" . "Spring fourth-grade" 0.769 "center" 10 . . . . . . 7 4.5
10015668 10015668 "Female" "Asian" 124.96 "Spring fourth-grade" 0.8464 "none" 8 116.9516 124.5295 73.7561 9.0114 104 509 7 4.5
10015672 10015672 "Male" "Black" 126.38 "Spring fourth-grade" 0.9267 . 7 108.143 126.5888 67.061 8.5184 94 496 7 4.5
10015725 10015725 "Female" "Hispanic" 125.42 "Spring fourth-grade" . . 32 122.5692 140.3057 82.4829999999999 8.8545 89 489 7 4.5
10015837 10015837 "Female" "White" . "Spring fourth-grade" -0.625 "center" 17 . . . . . . 7 4.5
10015871 10015871 "Male" "Hispanic" 119.64 "Spring fourth-grade" -1.12 "none" 27 91.6629 118.9811 68.466 8.6773 86 483 7 4.5
10015901 10015901 "Male" "other" . "Spring fourth-grade" 0.8651 "none" 38 . . . . . . 7 4.5
10015936 10015936 "Female" "White" 114.64 "Spring fourth-grade" -0.336 . 7 106.4791 122.2909 65.3857 7.7947 93 489 7 4.5
10015962 10015962 "Female" "Hispanic" 115.43 "Spring fourth-grade" -1.28 "none" 17 108.8908 122.6418 55.8862 9.0891 103 502 7 4.5
10015990 10015990 "Male" "Hispanic" 121.22 "Spring fourth-grade" -0.837 "center" 51 114.437 134.9541 69.5653 8.4074 96 496 7 4.5
10016012 10016012 "Female" "Black" 123.35 "Spring fourth-grade" -0.754 "center" 21 85.288 108.0665 53.5119 7.2954 95 496 7 4.5
10016021 10016021 "Female" "White" 114.71 "Spring fourth-grade" 0.7573 "center" 3 118.5889 143.0688 71.0072 7.2258 103 502 7 4.5
10016089 10016089 "Male" "White" . "Spring fourth-grade" 0.5884 "center" 7 . . . . . . 7 4.5
10016151 10016151 "Male" "White" . "Spring fourth-grade" -0.099 "center" 24 . . . . . . 7 4.5
10016183 10016183 "Female" "other" . "Spring fourth-grade" -0.388 "relative" 10 . . . . . . 7 4.5
10016232 10016232 "Female" "Asian" 115.53 "Spring fourth-grade" -0.75 "center" 14 120.2772 126.8644 60.8407 7.5546 103 502 7 4.5
10016242 10016242 "Male" "White" . "Spring fourth-grade" 0.1909 "none" . . . . . . . 7 4.5
10016267 10016267 "Female" "White" . "Spring fourth-grade" 0.1822 "center" 23 . . . . . . 7 4.5
10016360 10016360 "Male" "Black" . "Spring fourth-grade" 0.5003 "center" 19 . . . . . . 7 4.5
10016448 10016448 "Male" "White" 124.47 "Spring fourth-grade" 0.1537 "center" 12 139.466 153.5362 88.8645 6.9169 94 496 7 4.5
10016466 10016466 "Female" "Black" . "Spring fourth-grade" -0.686 "none" 36 . . . . . . 7 4.5
10016489 10016489 "Female" "Black" . "Spring fourth-grade" -1.28 . . . . . . . . 7 4.5
10016553 10016553 "Female" "Black" 120.72 "Spring fourth-grade" -0.844 "none" 38 81.6316 106.3371 36.7523 6.8255 86 483 7 4.5
10016696 10016696 "Female" "White" 117.86 "Spring fourth-grade" 0.7577 "center" . 115.8864 127.121 73.3312 8.3102 92 489 7 4.5
10016848 10016848 "Female" "Asian" . "Spring fourth-grade" 0.8729 "center" 9 . . . . . . 7 4.5
10016865 10016865 "Female" "White" . "Spring fourth-grade" 0.0227 "center" 9 . . . . . . 7 4.5
10016909 10016909 "Female" "Black" 125.26 "Spring fourth-grade" -1.05 "center" 44 86.8001 113.674 50.7089 7.3016 89 489 7 4.5
10016916 10016916 "Male" "Hispanic" 116.55 "Spring fourth-grade" -1.17 "relative" 34 96.0234 112.0376 49.5939 7.4112 107 509 7 4.5
10016921 10016921 "Male" "White" . "Spring fourth-grade" 0.8088 "center" 29 . . . . . . 7 4.5
10016929 10016929 "Female" "Black" 117.07 "Spring fourth-grade" -1.02 "relative" 11 80.1084 112.2953 42.8982 8.6469 102 502 7 4.5
10016965 10016965 "Female" "White" . "Spring fourth-grade" . . 8 . . . . . . 7 4.5
10016975 10016975 "Female" "Black" 123.39 "Spring fourth-grade" -0.825 "relative" 37 102.7413 138.5115 49.0099 9.0375 95 496 7 4.5
10016985 10016985 "Male" "White" 127.17 "Spring fourth-grade" 0.2218 "center" 9 121.6877 128.9065 76.8526 7.6492 108 516 7 4.5
10017000 10017000 "Male" "White" 126.51 "Spring fourth-grade" 1.141 "center" 10 124.9814 134.1609 77.463 8.361 89 489 7 4.5
10017021 10017021 "Female" "Asian" . "Spring fourth-grade" -0.098 "center" 15 . . . . . . 7 4.5
10017142 10017142 "Female" "White" 121.38 "Spring fourth-grade" 0.6968 "center" . 124.5412 131.6803 64.7271 7.5154 81 476 7 4.5
10017197 10017197 "Male" "White" 126.84 "Spring fourth-grade" -0.621 "relative" 16 116.1465 137.7901 63.6955 7.6457 103 509 7 4.5
10017262 10017262 "Male" "Asian" 119.54 "Spring fourth-grade" . . 21 129.1376 131.7693 76.1047 8.6572 101 502 7 4.5
10017298 10017298 "Male" "Hispanic" . "Spring fourth-grade" -0.884 "center" . . . . . . . 7 4.5
10017378 10017378 "Male" "White" 117.63 "Spring fourth-grade" -0.122 "center" . 120.9207 149.8164 75.9178 7.504 92 489 7 4.5
10017383 10017383 "Female" "Asian" 113.26 "Spring fourth-grade" . . 9 115.5249 116.0659 49.512 6.8675 99 496 7 4.5
10017401 10017401 "Male" "White" 118.06 "Spring fourth-grade" -0.074 "none" 17 114.9704 134.3018 69.6291 7.8665 102 502 7 4.5
10017481 10017481 "Female" "Black" . "Spring fourth-grade" 0.6214 "center" . . . . . . . 7 4.5
10017490 10017490 "Female" "Asian" . "Spring fourth-grade" 1.181 "center" 10 . . . . . . 7 4.5
10017558 10017558 "Male" "White" . "Spring fourth-grade" 0.6029 "center" . . . . . . . 7 4.5
10017577 10017577 "Male" "White" 125.19 "Spring fourth-grade" 0.5305 "center" 24 106.4834 136.6565 75.7352 7.4042 89 489 7 4.5
10017595 10017595 "Male" "White" 121.87 "Spring fourth-grade" 1.281 "center" 15 134.9754 141.7876 83.7523 7.8874 105 509 7 4.5
10017621 10017621 "Male" "White" 118.29 "Spring fourth-grade" 1.965 "center" . 121.1111 145.1425 73.6808 8.7617 71 462 7 4.5
10017839 10017839 "Female" "White" . "Spring fourth-grade" -1.15 "relative" . . . . . . . 7 4.5
10017843 10017843 "Female" "Black" . "Spring fourth-grade" . . 24 . . . . . . 7 4.5
10017929 10017929 "Male" "White" 123.32 "Spring fourth-grade" -0.17 "center" 17 130.5575 129.4946 80.8203 7.1455 85 483 7 4.5
10017947 10017947 "Male" "White" 124.01 "Spring fourth-grade" -0.008 "center" 19 117.1164 126.8996 70.2998 7.215 80 476 7 4.5
10018037 10018037 "Male" "Hispanic" . "Spring fourth-grade" 0.2518 "center" 21 . . . . . . 7 4.5
10018150 10018150 "Male" "other" 120.1 "Spring fourth-grade" 0.3793 "center" 22 116.6842 131.166 67.5068 6.525 111 516 7 4.5
10000041 10000041 "Male" "White" . "Spring fifth-grade" 1.223 "center" 5 . . . . . . 8 5.5
10000118 10000118 "Male" "White" . "Spring fifth-grade" 1.015 "center" 13 . . . . . . 8 5.5
10000131 10000131 "Female" "White" . "Spring fifth-grade" 0.2251 . 45 . . . . . . 8 5.5
10000141 10000141 "Female" "White" 129.47 "Spring fifth-grade" 1.614 "center" 36 137.572 145.3934 89.5645 8.6229 83 483 8 5.5
10000181 10000181 "Male" "White" 141.37 "Spring fifth-grade" 1.194 "center" . 124.1041 149.5327 60.1785 6.1829 99 509 8 5.5
10000207 10000207 "Female" "Hispanic" 138.97 "Spring fifth-grade" . . 22 128.3307 150.8449 87.931 7.6733 79 483 8 5.5
10000214 10000214 "Female" "White" 135.81 "Spring fifth-grade" 0.8916 "center" 3 130.5123 133.2562 81.2126 9.125 85 489 8 5.5
10000216 10000216 "Female" "White" 138.38 "Spring fifth-grade" . . . 124.5471 137.2288 75.655 8.64119999999999 100 509 8 5.5
10000258 10000258 "Male" "White" . "Spring fifth-grade" -0.318 "none" 24 . . . . . . 8 5.5
10000298 10000298 "Male" "White" . "Spring fifth-grade" 0.9403 "center" . . . . . . . 8 5.5
10000417 10000417 "Male" "other" . "Spring fifth-grade" -0.79 "center" 11 . . . . . . 8 5.5
10000479 10000479 "Female" "Hispanic" 126.18 "Spring fifth-grade" -0.848 "center" 28 80.9996 108.5967 64.7905 7.8678 74 470 8 5.5
10000561 10000561 "Male" "Asian" 135.25 "Spring fifth-grade" 0.3445 "center" . 130.2632 155.711 88.6479 7.366 96 502 8 5.5
10000585 10000585 "Female" "White" . "Spring fifth-grade" 0.4259 "center" . . . . . . . 8 5.5
10000623 10000623 "Female" "White" 131.24 "Spring fifth-grade" -0.082 "non-relative" 10 128.7787 144.0218 84.156 8.827 102 509 8 5.5
10000760 10000760 "Male" "White" 129.53 "Spring fifth-grade" 0.7129 "center" . 96.1338 129.0044 48.6076 8.0003 83 483 8 5.5
10000772 10000772 "Female" "Hispanic" 132.16 "Spring fifth-grade" 1.149 "center" . 117.2067 145.822 66.4508 8.091 92 496 8 5.5
10000854 10000854 "Female" "White" 141.27 "Spring fifth-grade" 0.1971 . . 97.6419 109.3317 68.5467 5.5748 84 489 8 5.5
10000902 10000902 "Male" "White" 132 "Spring fifth-grade" 0.1284 "center" 12 134.1676 150.7793 85.9071 9.23799999999999 126 544 8 5.5
10000934 10000934 "Male" "Black" . "Spring fifth-grade" -0.069 "center" 16 . . . . . . 8 5.5
10000959 10000959 "Female" "White" 128.78 "Spring fifth-grade" 0.0347 "none" . 126.4924 155.0096 82.9517 7.0327 138 558 8 5.5
10001046 10001046 "Male" "White" 139.4 "Spring fifth-grade" -0.426 "center" 19 134.0571 147.9915 89.3699 7.991 95 502 8 5.5
10001111 10001111 "Female" "White" . "Spring fifth-grade" -0.75 "relative" 11 . . . . . . 8 5.5
10001131 10001131 "Female" "White" 137.46 "Spring fifth-grade" 1.64 "center" . 138.2259 154.8879 87.9275 8.6469 105 516 8 5.5
10001235 10001235 "Male" "Asian" 134.76 "Spring fifth-grade" . . . 133.6354 151.7524 86.1456 6.9139 118 534 8 5.5
10001258 10001258 "Male" "other" . "Spring fifth-grade" . . 18 . . . . . . 8 5.5
10001315 10001315 "Female" "White" . "Spring fifth-grade" -0.511 "none" 12 . . . . . . 8 5.5
10001456 10001456 "Male" "Hispanic" 129.04 "Spring fifth-grade" -0.043 "center" 28 118.4909 119.4177 66.3853 8.0605 98 502 8 5.5
10001546 10001546 "Female" "Hispanic" . "Spring fifth-grade" -1.01 "none" 45 . . . . . . 8 5.5
10001684 10001684 "Female" "White" 136.47 "Spring fifth-grade" 0.7181 "center" 4 117.9667 121.7717 86.4491 8.4346 95 502 8 5.5
10001685 10001685 "Male" "White" 139.43 "Spring fifth-grade" -0.164 "relative" 27 117.7303 126.429 72.0428 7.9589 79 483 8 5.5
10001725 10001725 "Female" "White" 132.53 "Spring fifth-grade" -0.673 "center" 26 108.916 126.4933 76.135 7.0724 97 502 8 5.5
10001751 10001751 "Male" "White" 131.28 "Spring fifth-grade" -0.79 "center" 26 130.1327 136.7092 79.0347 7.1957 119 534 8 5.5
10001826 10001826 "Male" "Hispanic" . "Spring fifth-grade" -1.14 "center" 32 . . . . . . 8 5.5
10001859 10001859 "Female" "Asian" 136.34 "Spring fifth-grade" 0.3595 "relative" 12 75.7331 132.8875 58.9451 8.3391 53 448 8 5.5
10001938 10001938 "Female" "Hispanic" 127.76 "Spring fifth-grade" -0.521 "center" 27 114.0059 143.7123 72.2932 8.74839999999999 108 516 8 5.5
10002058 10002058 "Female" "Black" 137.36 "Spring fifth-grade" . . 10 86.9344 125.2339 54.6343 7.1589 53 448 8 5.5
10002091 10002091 "Female" "White" 132.69 "Spring fifth-grade" -0.331 "center" 24 98.699 139.4636 71.1041 8.8648 115 528 8 5.5
10002203 10002203 "Female" "White" 130.03 "Spring fifth-grade" 1.266 "center" 10 128.5587 139.0575 82.5001 8.0291 107 516 8 5.5
10002242 10002242 "Female" "White" . "Spring fifth-grade" . . 16 . . . . . . 8 5.5
10002324 10002324 "Female" "other" 135.19 "Spring fifth-grade" 0.215 "relative" 12 82.1382 111.7782 34.2638 7.0622 80 483 8 5.5
10002392 10002392 "Female" "Hispanic" . "Spring fifth-grade" 0.0448 "center" . . . . . . . 8 5.5
10002533 10002533 "Male" "White" 134.73 "Spring fifth-grade" -0.978 "non-relative" 24 142.3413 149.7498 81.3412 8.005 114 528 8 5.5
10002549 10002549 "Male" "Black" 134.3 "Spring fifth-grade" -0.686 "none" 25 80.3953 120.1803 58.0824 7.5532 86 489 8 5.5
10002552 10002552 "Female" "Hispanic" 129.47 "Spring fifth-grade" -0.734 "none" 16 114.8347 133.2968 71.6972 7.5997 107 516 8 5.5
10002610 10002610 "Male" "White" 137.79 "Spring fifth-grade" 0.6137 "center" 3 142.6448 156.8242 87.1862 8.4315 105 516 8 5.5
10002622 10002622 "Male" "Black" 139.2 "Spring fifth-grade" . . . 112.9774 131.1979 64.119 8.5197 74 476 8 5.5
10002744 10002744 "Female" "Black" . "Spring fifth-grade" -0.453 "none" . . . . . . . 8 5.5
10002902 10002902 "Female" "White" 135.02 "Spring fifth-grade" -0.518 "none" 15 122.9025 143.0278 82.3108 7.7234 110 522 8 5.5
10002934 10002934 "Female" "Asian" 130.16 "Spring fifth-grade" 0.6596 "center" 8 128.6659 133.8628 78.0602 8.125 21 403 8 5.5
10002948 10002948 "Male" "White" 137.19 "Spring fifth-grade" -0.423 "center" 22 125.165 149.2051 82.687 8.1067 114 528 8 5.5
10002949 10002949 "Male" "Hispanic" 135.55 "Spring fifth-grade" -0.488 "center" 10 93.4632 126.2358 72.8009 7.2553 76 476 8 5.5
10003000 10003000 "Female" "Hispanic" 125.85 "Spring fifth-grade" -0.432 "relative" 23 100.905 126.4684 56.4928 7.3114 99 502 8 5.5
10003048 10003048 "Male" "White" . "Spring fifth-grade" . . 30 . . . . . . 8 5.5
10003176 10003176 "Female" "White" . "Spring fifth-grade" -0.006 "center" 15 . . . . . . 8 5.5
10003242 10003242 "Male" "White" 134.33 "Spring fifth-grade" . . 15 123.1389 133.7746 73.1355 6.7577 101 509 8 5.5
10003251 10003251 "Female" "Hispanic" 130.09 "Spring fifth-grade" -0.793 "center" 32 91.0752 129.9784 65.1113 8.1594 88 489 8 5.5
10003286 10003286 "Female" "other" 126.9 "Spring fifth-grade" -0.77 "center" 36 128.9525 129.6953 72.6539 8.3847 98 502 8 5.5
10003385 10003385 "Female" "White" 130.09 "Spring fifth-grade" -0.528 "relative" 26 86.9771 138.0918 77.5882 7.2107 102 509 8 5.5
10003496 10003496 "Male" "White" . "Spring fifth-grade" -0.58 "none" . . . . . . . 8 5.5
10003541 10003541 "Male" "other" 131.97 "Spring fifth-grade" -0.75 "center" 23 112.4425 106.5842 78.308 7.2497 87 489 8 5.5
10003613 10003613 "Male" "White" 131.18 "Spring fifth-grade" -0.605 "none" 23 129.0212 140.2194 80.9029 8.4035 111 522 8 5.5
10003623 10003623 "Female" "White" . "Spring fifth-grade" -0.048 "center" 14 . . . . . . 8 5.5
10003798 10003798 "Male" "White" 127.86 "Spring fifth-grade" -0.944 "relative" 22 82.6322 105.2707 52.8499 8.1553 57 448 8 5.5
10003960 10003960 "Female" "White" 136.34 "Spring fifth-grade" -0.844 "none" 3 125.6663 144.127 75.2803 9.2 80 483 8 5.5
